Date,Month,Day,County,State,Confirmed Cases,Deaths
3/22/2020,3,22,Perry,Tennessee,1,0
3/23/2020,3,23,Perry,Tennessee,1,0
3/24/2020,3,24,Perry,Tennessee,1,0
3/25/2020,3,25,Perry,Tennessee,1,0
3/26/2020,3,26,Perry,Tennessee,1,0
3/27/2020,3,27,Perry,Tennessee,2,0
3/28/2020,3,28,Perry,Tennessee,2,0
3/29/2020,3,29,Perry,Tennessee,2,0
3/30/2020,3,30,Perry,Tennessee,2,0
3/31/2020,3,31,Perry,Tennessee,2,0
4/1/2020,4,1,Perry,Tennessee,2,0
4/2/2020,4,2,Perry,Tennessee,2,0
4/3/2020,4,3,Perry,Tennessee,2,0
4/4/2020,4,4,Perry,Tennessee,3,0
4/5/2020,4,5,Perry,Tennessee,3,0
4/6/2020,4,6,Perry,Tennessee,3,0
4/7/2020,4,7,Perry,Tennessee,3,0
4/8/2020,4,8,Perry,Tennessee,3,0
4/9/2020,4,9,Perry,Tennessee,3,0
4/10/2020,4,10,Perry,Tennessee,3,0
4/11/2020,4,11,Perry,Tennessee,3,0
4/12/2020,4,12,Perry,Tennessee,3,0
4/13/2020,4,13,Perry,Tennessee,4,0
4/14/2020,4,14,Perry,Tennessee,4,0
4/15/2020,4,15,Perry,Tennessee,5,0
4/16/2020,4,16,Perry,Tennessee,6,0
4/17/2020,4,17,Perry,Tennessee,6,0
4/18/2020,4,18,Perry,Tennessee,6,0
4/19/2020,4,19,Perry,Tennessee,6,0
4/20/2020,4,20,Perry,Tennessee,6,0
4/21/2020,4,21,Perry,Tennessee,6,0
4/22/2020,4,22,Perry,Tennessee,8,0
4/23/2020,4,23,Perry,Tennessee,8,0
4/24/2020,4,24,Perry,Tennessee,8,0
3/27/2020,3,27,Person,North Carolina,1,0
3/28/2020,3,28,Person,North Carolina,1,0
3/29/2020,3,29,Person,North Carolina,1,0
3/30/2020,3,30,Person,North Carolina,1,0
3/31/2020,3,31,Person,North Carolina,2,0
4/1/2020,4,1,Person,North Carolina,2,0
4/2/2020,4,2,Person,North Carolina,2,0
4/3/2020,4,3,Person,North Carolina,2,0
4/4/2020,4,4,Person,North Carolina,3,0
4/5/2020,4,5,Person,North Carolina,4,0
4/6/2020,4,6,Person,North Carolina,6,0
4/7/2020,4,7,Person,North Carolina,7,0
4/8/2020,4,8,Person,North Carolina,7,0
4/9/2020,4,9,Person,North Carolina,8,0
4/10/2020,4,10,Person,North Carolina,8,0
4/11/2020,4,11,Person,North Carolina,8,0
4/12/2020,4,12,Person,North Carolina,8,0
4/13/2020,4,13,Person,North Carolina,8,0
4/14/2020,4,14,Person,North Carolina,11,0
4/15/2020,4,15,Person,North Carolina,11,0
4/16/2020,4,16,Person,North Carolina,11,0
4/17/2020,4,17,Person,North Carolina,14,0
4/18/2020,4,18,Person,North Carolina,16,0
4/19/2020,4,19,Person,North Carolina,15,0
4/20/2020,4,20,Person,North Carolina,15,0
4/21/2020,4,21,Person,North Carolina,18,0
4/22/2020,4,22,Person,North Carolina,17,0
4/23/2020,4,23,Person,North Carolina,19,0
4/24/2020,4,24,Person,North Carolina,18,0
4/4/2020,4,4,Petersburg Borough,Alaska,1,1
4/5/2020,4,5,Petersburg Borough,Alaska,1,1
4/6/2020,4,6,Petersburg Borough,Alaska,1,0
4/7/2020,4,7,Petersburg Borough,Alaska,1,0
4/8/2020,4,8,Petersburg Borough,Alaska,1,0
4/9/2020,4,9,Petersburg Borough,Alaska,1,0
4/10/2020,4,10,Petersburg Borough,Alaska,1,0
4/11/2020,4,11,Petersburg Borough,Alaska,1,0
4/12/2020,4,12,Petersburg Borough,Alaska,1,0
4/13/2020,4,13,Petersburg Borough,Alaska,1,0
4/14/2020,4,14,Petersburg Borough,Alaska,1,0
4/15/2020,4,15,Petersburg Borough,Alaska,1,0
4/16/2020,4,16,Petersburg Borough,Alaska,1,0
4/17/2020,4,17,Petersburg Borough,Alaska,1,0
4/18/2020,4,18,Petersburg Borough,Alaska,1,0
4/19/2020,4,19,Petersburg Borough,Alaska,2,0
4/20/2020,4,20,Petersburg Borough,Alaska,2,0
4/21/2020,4,21,Petersburg Borough,Alaska,2,0
4/22/2020,4,22,Petersburg Borough,Alaska,2,0
4/23/2020,4,23,Petersburg Borough,Alaska,2,0
4/24/2020,4,24,Petersburg Borough,Alaska,2,0
3/30/2020,3,30,Petersburg city,Virginia,2,0
3/31/2020,3,31,Petersburg city,Virginia,2,0
4/1/2020,4,1,Petersburg city,Virginia,4,0
4/2/2020,4,2,Petersburg city,Virginia,4,0
4/3/2020,4,3,Petersburg city,Virginia,8,0
4/4/2020,4,4,Petersburg city,Virginia,10,0
4/5/2020,4,5,Petersburg city,Virginia,10,0
4/6/2020,4,6,Petersburg city,Virginia,10,0
4/7/2020,4,7,Petersburg city,Virginia,10,0
4/8/2020,4,8,Petersburg city,Virginia,9,0
4/9/2020,4,9,Petersburg city,Virginia,12,0
4/10/2020,4,10,Petersburg city,Virginia,13,0
4/11/2020,4,11,Petersburg city,Virginia,17,0
4/12/2020,4,12,Petersburg city,Virginia,17,0
4/13/2020,4,13,Petersburg city,Virginia,19,0
4/14/2020,4,14,Petersburg city,Virginia,19,0
4/15/2020,4,15,Petersburg city,Virginia,19,0
4/16/2020,4,16,Petersburg city,Virginia,19,0
4/17/2020,4,17,Petersburg city,Virginia,21,0
4/18/2020,4,18,Petersburg city,Virginia,21,0
4/19/2020,4,19,Petersburg city,Virginia,21,0
4/20/2020,4,20,Petersburg city,Virginia,21,0
4/21/2020,4,21,Petersburg city,Virginia,24,2
4/22/2020,4,22,Petersburg city,Virginia,24,2
4/23/2020,4,23,Petersburg city,Virginia,27,2
4/24/2020,4,24,Petersburg city,Virginia,27,2
3/27/2020,3,27,Pettis,Missouri,1,0
3/28/2020,3,28,Pettis,Missouri,1,0
3/29/2020,3,29,Pettis,Missouri,1,0
3/30/2020,3,30,Pettis,Missouri,1,0
3/31/2020,3,31,Pettis,Missouri,1,0
4/1/2020,4,1,Pettis,Missouri,1,0
4/2/2020,4,2,Pettis,Missouri,1,0
4/3/2020,4,3,Pettis,Missouri,2,0
4/4/2020,4,4,Pettis,Missouri,2,0
4/5/2020,4,5,Pettis,Missouri,2,0
4/6/2020,4,6,Pettis,Missouri,2,0
4/7/2020,4,7,Pettis,Missouri,3,0
4/8/2020,4,8,Pettis,Missouri,3,0
4/9/2020,4,9,Pettis,Missouri,3,0
4/10/2020,4,10,Pettis,Missouri,4,0
4/11/2020,4,11,Pettis,Missouri,3,0
4/12/2020,4,12,Pettis,Missouri,3,0
4/13/2020,4,13,Pettis,Missouri,3,0
4/14/2020,4,14,Pettis,Missouri,3,0
4/15/2020,4,15,Pettis,Missouri,4,0
4/16/2020,4,16,Pettis,Missouri,8,0
4/17/2020,4,17,Pettis,Missouri,10,0
4/18/2020,4,18,Pettis,Missouri,13,0
4/19/2020,4,19,Pettis,Missouri,13,0
4/20/2020,4,20,Pettis,Missouri,13,0
4/21/2020,4,21,Pettis,Missouri,14,0
4/22/2020,4,22,Pettis,Missouri,16,0
4/23/2020,4,23,Pettis,Missouri,19,0
4/24/2020,4,24,Pettis,Missouri,25,0
4/6/2020,4,6,Phelps,Missouri,1,0
4/7/2020,4,7,Phelps,Missouri,1,0
4/8/2020,4,8,Phelps,Missouri,1,0
4/9/2020,4,9,Phelps,Missouri,1,0
4/10/2020,4,10,Phelps,Missouri,1,0
4/11/2020,4,11,Phelps,Missouri,1,0
4/12/2020,4,12,Phelps,Missouri,1,0
4/13/2020,4,13,Phelps,Missouri,1,0
4/14/2020,4,14,Phelps,Missouri,1,0
4/15/2020,4,15,Phelps,Missouri,1,0
4/16/2020,4,16,Phelps,Missouri,1,0
4/17/2020,4,17,Phelps,Missouri,1,0
4/18/2020,4,18,Phelps,Missouri,1,0
4/19/2020,4,19,Phelps,Missouri,1,0
4/20/2020,4,20,Phelps,Missouri,1,0
4/21/2020,4,21,Phelps,Missouri,1,0
4/22/2020,4,22,Phelps,Missouri,1,0
4/23/2020,4,23,Phelps,Missouri,1,0
4/24/2020,4,24,Phelps,Missouri,1,0
4/5/2020,4,5,Phelps,Nebraska,1,0
4/6/2020,4,6,Phelps,Nebraska,1,0
4/7/2020,4,7,Phelps,Nebraska,1,0
4/8/2020,4,8,Phelps,Nebraska,1,0
4/9/2020,4,9,Phelps,Nebraska,1,0
4/10/2020,4,10,Phelps,Nebraska,1,0
4/11/2020,4,11,Phelps,Nebraska,1,0
4/12/2020,4,12,Phelps,Nebraska,1,0
4/13/2020,4,13,Phelps,Nebraska,1,0
4/14/2020,4,14,Phelps,Nebraska,1,0
4/15/2020,4,15,Phelps,Nebraska,1,0
4/16/2020,4,16,Phelps,Nebraska,1,0
4/17/2020,4,17,Phelps,Nebraska,1,0
4/18/2020,4,18,Phelps,Nebraska,1,0
4/19/2020,4,19,Phelps,Nebraska,1,0
4/20/2020,4,20,Phelps,Nebraska,1,0
4/21/2020,4,21,Phelps,Nebraska,1,0
4/22/2020,4,22,Phelps,Nebraska,1,0
4/23/2020,4,23,Phelps,Nebraska,1,0
4/24/2020,4,24,Phelps,Nebraska,1,0
3/10/2020,3,10,Philadelphia,Pennsylvania,1,0
3/11/2020,3,11,Philadelphia,Pennsylvania,1,0
3/12/2020,3,12,Philadelphia,Pennsylvania,1,0
3/13/2020,3,13,Philadelphia,Pennsylvania,3,0
3/14/2020,3,14,Philadelphia,Pennsylvania,4,0
3/15/2020,3,15,Philadelphia,Pennsylvania,8,0
3/16/2020,3,16,Philadelphia,Pennsylvania,8,0
3/17/2020,3,17,Philadelphia,Pennsylvania,10,0
3/18/2020,3,18,Philadelphia,Pennsylvania,17,0
3/19/2020,3,19,Philadelphia,Pennsylvania,33,0
3/20/2020,3,20,Philadelphia,Pennsylvania,42,0
3/21/2020,3,21,Philadelphia,Pennsylvania,69,0
3/22/2020,3,22,Philadelphia,Pennsylvania,91,0
3/23/2020,3,23,Philadelphia,Pennsylvania,128,0
3/24/2020,3,24,Philadelphia,Pennsylvania,177,0
3/25/2020,3,25,Philadelphia,Pennsylvania,257,1
3/26/2020,3,26,Philadelphia,Pennsylvania,402,1
3/27/2020,3,27,Philadelphia,Pennsylvania,530,2
3/28/2020,3,28,Philadelphia,Pennsylvania,709,5
3/29/2020,3,29,Philadelphia,Pennsylvania,865,5
3/30/2020,3,30,Philadelphia,Pennsylvania,1072,7
3/31/2020,3,31,Philadelphia,Pennsylvania,1315,14
4/1/2020,4,1,Philadelphia,Pennsylvania,1478,14
4/2/2020,4,2,Philadelphia,Pennsylvania,1852,14
4/3/2020,4,3,Philadelphia,Pennsylvania,2284,14
4/4/2020,4,4,Philadelphia,Pennsylvania,2610,24
4/5/2020,4,5,Philadelphia,Pennsylvania,3135,28
4/6/2020,4,6,Philadelphia,Pennsylvania,3611,28
4/7/2020,4,7,Philadelphia,Pennsylvania,4012,58
4/8/2020,4,8,Philadelphia,Pennsylvania,4456,86
4/9/2020,4,9,Philadelphia,Pennsylvania,5029,86
4/10/2020,4,10,Philadelphia,Pennsylvania,5521,110
4/11/2020,4,11,Philadelphia,Pennsylvania,6022,130
4/12/2020,4,12,Philadelphia,Pennsylvania,6352,128
4/13/2020,4,13,Philadelphia,Pennsylvania,6810,127
4/14/2020,4,14,Philadelphia,Pennsylvania,7130,206
4/15/2020,4,15,Philadelphia,Pennsylvania,7441,222
4/16/2020,4,16,Philadelphia,Pennsylvania,8045,264
4/17/2020,4,17,Philadelphia,Pennsylvania,8563,298
4/18/2020,4,18,Philadelphia,Pennsylvania,9014,342
4/19/2020,4,19,Philadelphia,Pennsylvania,9214,365
4/20/2020,4,20,Philadelphia,Pennsylvania,9553,370
4/21/2020,4,21,Philadelphia,Pennsylvania,10028,394
4/22/2020,4,22,Philadelphia,Pennsylvania,10643,419
4/23/2020,4,23,Philadelphia,Pennsylvania,11226,443
4/24/2020,4,24,Philadelphia,Pennsylvania,11877,449
4/5/2020,4,5,Phillips,Arkansas,1,0
4/6/2020,4,6,Phillips,Arkansas,1,0
4/7/2020,4,7,Phillips,Arkansas,1,0
4/8/2020,4,8,Phillips,Arkansas,1,0
4/9/2020,4,9,Phillips,Arkansas,2,0
4/10/2020,4,10,Phillips,Arkansas,3,0
4/11/2020,4,11,Phillips,Arkansas,3,0
4/12/2020,4,12,Phillips,Arkansas,3,1
4/13/2020,4,13,Phillips,Arkansas,4,1
4/14/2020,4,14,Phillips,Arkansas,4,1
4/15/2020,4,15,Phillips,Arkansas,4,1
4/16/2020,4,16,Phillips,Arkansas,4,1
4/17/2020,4,17,Phillips,Arkansas,4,1
4/18/2020,4,18,Phillips,Arkansas,4,1
4/19/2020,4,19,Phillips,Arkansas,4,1
4/20/2020,4,20,Phillips,Arkansas,4,1
4/21/2020,4,21,Phillips,Arkansas,4,1
4/22/2020,4,22,Phillips,Arkansas,4,1
4/23/2020,4,23,Phillips,Arkansas,4,1
4/24/2020,4,24,Phillips,Arkansas,4,1
3/30/2020,3,30,Phillips,Colorado,1,0
3/31/2020,3,31,Phillips,Colorado,1,0
4/1/2020,4,1,Phillips,Colorado,1,0
4/2/2020,4,2,Phillips,Colorado,2,0
4/3/2020,4,3,Phillips,Colorado,2,0
4/4/2020,4,4,Phillips,Colorado,3,0
4/5/2020,4,5,Phillips,Colorado,3,0
4/6/2020,4,6,Phillips,Colorado,3,0
4/7/2020,4,7,Phillips,Colorado,3,0
4/8/2020,4,8,Phillips,Colorado,4,0
4/9/2020,4,9,Phillips,Colorado,4,0
4/10/2020,4,10,Phillips,Colorado,4,0
4/11/2020,4,11,Phillips,Colorado,4,0
4/12/2020,4,12,Phillips,Colorado,4,0
4/13/2020,4,13,Phillips,Colorado,4,0
4/14/2020,4,14,Phillips,Colorado,4,0
4/15/2020,4,15,Phillips,Colorado,4,0
4/16/2020,4,16,Phillips,Colorado,4,0
4/17/2020,4,17,Phillips,Colorado,5,0
4/18/2020,4,18,Phillips,Colorado,5,0
4/19/2020,4,19,Phillips,Colorado,5,0
4/20/2020,4,20,Phillips,Colorado,5,0
4/21/2020,4,21,Phillips,Colorado,5,0
4/22/2020,4,22,Phillips,Colorado,5,0
4/23/2020,4,23,Phillips,Colorado,5,0
4/24/2020,4,24,Phillips,Colorado,5,0
4/11/2020,4,11,Phillips,Kansas,1,0
4/12/2020,4,12,Phillips,Kansas,1,0
4/13/2020,4,13,Phillips,Kansas,1,0
4/14/2020,4,14,Phillips,Kansas,1,0
4/15/2020,4,15,Phillips,Kansas,1,0
4/16/2020,4,16,Phillips,Kansas,1,0
4/17/2020,4,17,Phillips,Kansas,1,0
4/18/2020,4,18,Phillips,Kansas,1,0
4/19/2020,4,19,Phillips,Kansas,1,0
4/20/2020,4,20,Phillips,Kansas,1,0
4/21/2020,4,21,Phillips,Kansas,1,0
4/22/2020,4,22,Phillips,Kansas,1,0
4/23/2020,4,23,Phillips,Kansas,1,0
4/24/2020,4,24,Phillips,Kansas,1,0
4/2/2020,4,2,Piatt,Illinois,1,0
4/3/2020,4,3,Piatt,Illinois,1,0
4/4/2020,4,4,Piatt,Illinois,1,0
4/5/2020,4,5,Piatt,Illinois,1,0
4/6/2020,4,6,Piatt,Illinois,3,0
4/7/2020,4,7,Piatt,Illinois,4,0
4/8/2020,4,8,Piatt,Illinois,4,0
4/9/2020,4,9,Piatt,Illinois,5,0
4/10/2020,4,10,Piatt,Illinois,6,0
4/11/2020,4,11,Piatt,Illinois,6,0
4/12/2020,4,12,Piatt,Illinois,6,0
4/13/2020,4,13,Piatt,Illinois,6,0
4/14/2020,4,14,Piatt,Illinois,6,0
4/15/2020,4,15,Piatt,Illinois,6,0
4/16/2020,4,16,Piatt,Illinois,7,0
4/17/2020,4,17,Piatt,Illinois,7,0
4/18/2020,4,18,Piatt,Illinois,7,0
4/19/2020,4,19,Piatt,Illinois,7,0
4/20/2020,4,20,Piatt,Illinois,7,0
4/21/2020,4,21,Piatt,Illinois,7,0
4/22/2020,4,22,Piatt,Illinois,7,0
4/23/2020,4,23,Piatt,Illinois,7,0
4/24/2020,4,24,Piatt,Illinois,7,0
3/25/2020,3,25,Pickaway,Ohio,1,0
3/26/2020,3,26,Pickaway,Ohio,2,0
3/27/2020,3,27,Pickaway,Ohio,2,0
3/28/2020,3,28,Pickaway,Ohio,4,0
3/29/2020,3,29,Pickaway,Ohio,4,0
3/30/2020,3,30,Pickaway,Ohio,5,0
3/31/2020,3,31,Pickaway,Ohio,12,0
4/1/2020,4,1,Pickaway,Ohio,12,0
4/2/2020,4,2,Pickaway,Ohio,12,0
4/3/2020,4,3,Pickaway,Ohio,13,0
4/4/2020,4,4,Pickaway,Ohio,20,0
4/5/2020,4,5,Pickaway,Ohio,29,0
4/6/2020,4,6,Pickaway,Ohio,27,0
4/7/2020,4,7,Pickaway,Ohio,31,0
4/8/2020,4,8,Pickaway,Ohio,35,0
4/9/2020,4,9,Pickaway,Ohio,39,0
4/10/2020,4,10,Pickaway,Ohio,44,0
4/11/2020,4,11,Pickaway,Ohio,51,0
4/12/2020,4,12,Pickaway,Ohio,58,0
4/13/2020,4,13,Pickaway,Ohio,83,0
4/14/2020,4,14,Pickaway,Ohio,97,0
4/15/2020,4,15,Pickaway,Ohio,172,0
4/16/2020,4,16,Pickaway,Ohio,196,4
4/17/2020,4,17,Pickaway,Ohio,253,4
4/18/2020,4,18,Pickaway,Ohio,302,4
4/19/2020,4,19,Pickaway,Ohio,477,4
4/20/2020,4,20,Pickaway,Ohio,1246,5
4/21/2020,4,21,Pickaway,Ohio,1635,5
4/22/2020,4,22,Pickaway,Ohio,1658,5
4/23/2020,4,23,Pickaway,Ohio,1661,5
4/24/2020,4,24,Pickaway,Ohio,1659,5
3/25/2020,3,25,Pickens,Alabama,1,0
3/26/2020,3,26,Pickens,Alabama,1,0
3/27/2020,3,27,Pickens,Alabama,1,0
3/28/2020,3,28,Pickens,Alabama,1,0
3/29/2020,3,29,Pickens,Alabama,2,0
3/30/2020,3,30,Pickens,Alabama,3,0
3/31/2020,3,31,Pickens,Alabama,4,0
4/1/2020,4,1,Pickens,Alabama,4,0
4/2/2020,4,2,Pickens,Alabama,9,0
4/3/2020,4,3,Pickens,Alabama,11,0
4/4/2020,4,4,Pickens,Alabama,12,0
4/5/2020,4,5,Pickens,Alabama,12,0
4/6/2020,4,6,Pickens,Alabama,13,0
4/7/2020,4,7,Pickens,Alabama,14,0
4/8/2020,4,8,Pickens,Alabama,15,0
4/9/2020,4,9,Pickens,Alabama,19,0
4/10/2020,4,10,Pickens,Alabama,19,0
4/11/2020,4,11,Pickens,Alabama,21,0
4/12/2020,4,12,Pickens,Alabama,22,0
4/13/2020,4,13,Pickens,Alabama,23,0
4/14/2020,4,14,Pickens,Alabama,24,0
4/15/2020,4,15,Pickens,Alabama,30,0
4/16/2020,4,16,Pickens,Alabama,30,0
4/17/2020,4,17,Pickens,Alabama,32,0
4/18/2020,4,18,Pickens,Alabama,33,0
4/19/2020,4,19,Pickens,Alabama,38,0
4/20/2020,4,20,Pickens,Alabama,40,0
4/21/2020,4,21,Pickens,Alabama,42,1
4/22/2020,4,22,Pickens,Alabama,44,1
4/23/2020,4,23,Pickens,Alabama,44,1
4/24/2020,4,24,Pickens,Alabama,45,1
3/20/2020,3,20,Pickens,Georgia,2,0
3/21/2020,3,21,Pickens,Georgia,2,0
3/22/2020,3,22,Pickens,Georgia,2,0
3/23/2020,3,23,Pickens,Georgia,3,0
3/24/2020,3,24,Pickens,Georgia,4,0
3/25/2020,3,25,Pickens,Georgia,4,0
3/26/2020,3,26,Pickens,Georgia,4,0
3/27/2020,3,27,Pickens,Georgia,4,1
3/28/2020,3,28,Pickens,Georgia,5,1
3/29/2020,3,29,Pickens,Georgia,5,1
3/30/2020,3,30,Pickens,Georgia,6,1
3/31/2020,3,31,Pickens,Georgia,7,1
4/1/2020,4,1,Pickens,Georgia,7,1
4/2/2020,4,2,Pickens,Georgia,9,1
4/3/2020,4,3,Pickens,Georgia,9,1
4/4/2020,4,4,Pickens,Georgia,9,1
4/5/2020,4,5,Pickens,Georgia,9,1
4/6/2020,4,6,Pickens,Georgia,9,2
4/7/2020,4,7,Pickens,Georgia,10,2
4/8/2020,4,8,Pickens,Georgia,10,2
4/9/2020,4,9,Pickens,Georgia,10,2
4/10/2020,4,10,Pickens,Georgia,10,2
4/11/2020,4,11,Pickens,Georgia,11,2
4/12/2020,4,12,Pickens,Georgia,11,2
4/13/2020,4,13,Pickens,Georgia,11,2
4/14/2020,4,14,Pickens,Georgia,13,2
4/15/2020,4,15,Pickens,Georgia,14,2
4/16/2020,4,16,Pickens,Georgia,15,2
4/17/2020,4,17,Pickens,Georgia,16,2
4/18/2020,4,18,Pickens,Georgia,18,2
4/19/2020,4,19,Pickens,Georgia,18,2
4/20/2020,4,20,Pickens,Georgia,18,2
4/21/2020,4,21,Pickens,Georgia,18,2
4/22/2020,4,22,Pickens,Georgia,18,2
4/23/2020,4,23,Pickens,Georgia,19,2
4/24/2020,4,24,Pickens,Georgia,20,2
3/20/2020,3,20,Pickens,South Carolina,1,0
3/21/2020,3,21,Pickens,South Carolina,1,0
3/22/2020,3,22,Pickens,South Carolina,1,0
3/23/2020,3,23,Pickens,South Carolina,1,0
3/24/2020,3,24,Pickens,South Carolina,1,0
3/25/2020,3,25,Pickens,South Carolina,6,0
3/26/2020,3,26,Pickens,South Carolina,6,0
3/27/2020,3,27,Pickens,South Carolina,7,0
3/28/2020,3,28,Pickens,South Carolina,10,0
3/29/2020,3,29,Pickens,South Carolina,11,0
3/30/2020,3,30,Pickens,South Carolina,13,0
3/31/2020,3,31,Pickens,South Carolina,14,0
4/1/2020,4,1,Pickens,South Carolina,14,0
4/2/2020,4,2,Pickens,South Carolina,15,0
4/3/2020,4,3,Pickens,South Carolina,17,0
4/4/2020,4,4,Pickens,South Carolina,17,0
4/5/2020,4,5,Pickens,South Carolina,18,0
4/6/2020,4,6,Pickens,South Carolina,20,0
4/7/2020,4,7,Pickens,South Carolina,21,0
4/8/2020,4,8,Pickens,South Carolina,21,0
4/9/2020,4,9,Pickens,South Carolina,22,0
4/10/2020,4,10,Pickens,South Carolina,27,0
4/11/2020,4,11,Pickens,South Carolina,28,0
4/12/2020,4,12,Pickens,South Carolina,28,0
4/13/2020,4,13,Pickens,South Carolina,31,0
4/14/2020,4,14,Pickens,South Carolina,34,0
4/15/2020,4,15,Pickens,South Carolina,34,0
4/16/2020,4,16,Pickens,South Carolina,37,0
4/17/2020,4,17,Pickens,South Carolina,36,0
4/18/2020,4,18,Pickens,South Carolina,38,0
4/19/2020,4,19,Pickens,South Carolina,39,0
4/20/2020,4,20,Pickens,South Carolina,38,0
4/21/2020,4,21,Pickens,South Carolina,41,0
4/22/2020,4,22,Pickens,South Carolina,41,0
4/23/2020,4,23,Pickens,South Carolina,44,0
4/24/2020,4,24,Pickens,South Carolina,44,0
3/23/2020,3,23,Pierce,Georgia,1,0
3/24/2020,3,24,Pierce,Georgia,1,0
3/25/2020,3,25,Pierce,Georgia,1,0
3/26/2020,3,26,Pierce,Georgia,1,0
3/27/2020,3,27,Pierce,Georgia,1,0
3/28/2020,3,28,Pierce,Georgia,2,0
3/29/2020,3,29,Pierce,Georgia,2,0
3/30/2020,3,30,Pierce,Georgia,2,0
3/31/2020,3,31,Pierce,Georgia,3,0
4/1/2020,4,1,Pierce,Georgia,7,0
4/2/2020,4,2,Pierce,Georgia,10,0
4/3/2020,4,3,Pierce,Georgia,16,0
4/4/2020,4,4,Pierce,Georgia,16,0
4/5/2020,4,5,Pierce,Georgia,16,0
4/6/2020,4,6,Pierce,Georgia,23,0
4/7/2020,4,7,Pierce,Georgia,32,1
4/8/2020,4,8,Pierce,Georgia,39,1
4/9/2020,4,9,Pierce,Georgia,40,1
4/10/2020,4,10,Pierce,Georgia,43,2
4/11/2020,4,11,Pierce,Georgia,45,2
4/12/2020,4,12,Pierce,Georgia,45,2
4/13/2020,4,13,Pierce,Georgia,45,2
4/14/2020,4,14,Pierce,Georgia,47,2
4/15/2020,4,15,Pierce,Georgia,48,2
4/16/2020,4,16,Pierce,Georgia,49,2
4/17/2020,4,17,Pierce,Georgia,49,2
4/18/2020,4,18,Pierce,Georgia,51,2
4/19/2020,4,19,Pierce,Georgia,51,2
4/20/2020,4,20,Pierce,Georgia,51,2
4/21/2020,4,21,Pierce,Georgia,51,2
4/22/2020,4,22,Pierce,Georgia,51,2
4/23/2020,4,23,Pierce,Georgia,51,2
4/24/2020,4,24,Pierce,Georgia,52,2
4/11/2020,4,11,Pierce,Nebraska,1,0
4/12/2020,4,12,Pierce,Nebraska,1,0
4/13/2020,4,13,Pierce,Nebraska,1,0
4/14/2020,4,14,Pierce,Nebraska,1,0
4/15/2020,4,15,Pierce,Nebraska,1,0
4/16/2020,4,16,Pierce,Nebraska,1,0
4/17/2020,4,17,Pierce,Nebraska,1,0
4/18/2020,4,18,Pierce,Nebraska,1,0
4/19/2020,4,19,Pierce,Nebraska,1,0
4/20/2020,4,20,Pierce,Nebraska,1,0
4/21/2020,4,21,Pierce,Nebraska,1,0
4/22/2020,4,22,Pierce,Nebraska,1,0
4/23/2020,4,23,Pierce,Nebraska,1,0
4/24/2020,4,24,Pierce,Nebraska,1,0
3/20/2020,3,20,Pierce,North Dakota,1,0
3/21/2020,3,21,Pierce,North Dakota,1,0
3/22/2020,3,22,Pierce,North Dakota,2,0
3/23/2020,3,23,Pierce,North Dakota,2,0
3/24/2020,3,24,Pierce,North Dakota,2,0
3/25/2020,3,25,Pierce,North Dakota,2,0
3/26/2020,3,26,Pierce,North Dakota,2,0
3/27/2020,3,27,Pierce,North Dakota,2,0
3/28/2020,3,28,Pierce,North Dakota,2,0
3/29/2020,3,29,Pierce,North Dakota,2,0
3/30/2020,3,30,Pierce,North Dakota,2,0
3/31/2020,3,31,Pierce,North Dakota,2,0
4/1/2020,4,1,Pierce,North Dakota,2,0
4/2/2020,4,2,Pierce,North Dakota,2,0
4/3/2020,4,3,Pierce,North Dakota,2,0
4/4/2020,4,4,Pierce,North Dakota,2,0
4/5/2020,4,5,Pierce,North Dakota,2,0
4/6/2020,4,6,Pierce,North Dakota,2,0
4/7/2020,4,7,Pierce,North Dakota,2,0
4/8/2020,4,8,Pierce,North Dakota,2,0
4/9/2020,4,9,Pierce,North Dakota,2,0
4/10/2020,4,10,Pierce,North Dakota,2,0
4/11/2020,4,11,Pierce,North Dakota,2,0
4/12/2020,4,12,Pierce,North Dakota,2,0
4/13/2020,4,13,Pierce,North Dakota,2,0
4/14/2020,4,14,Pierce,North Dakota,2,0
4/15/2020,4,15,Pierce,North Dakota,2,0
4/16/2020,4,16,Pierce,North Dakota,2,0
4/17/2020,4,17,Pierce,North Dakota,2,0
4/18/2020,4,18,Pierce,North Dakota,2,0
4/19/2020,4,19,Pierce,North Dakota,2,0
4/20/2020,4,20,Pierce,North Dakota,2,0
4/21/2020,4,21,Pierce,North Dakota,2,0
4/22/2020,4,22,Pierce,North Dakota,2,0
4/23/2020,4,23,Pierce,North Dakota,2,0
4/24/2020,4,24,Pierce,North Dakota,2,0
3/6/2020,3,6,Pierce,Washington,1,0
3/7/2020,3,7,Pierce,Washington,3,0
3/8/2020,3,8,Pierce,Washington,4,0
3/9/2020,3,9,Pierce,Washington,7,0
3/10/2020,3,10,Pierce,Washington,14,0
3/11/2020,3,11,Pierce,Washington,17,0
3/12/2020,3,12,Pierce,Washington,17,0
3/13/2020,3,13,Pierce,Washington,19,0
3/14/2020,3,14,Pierce,Washington,26,0
3/15/2020,3,15,Pierce,Washington,29,0
3/16/2020,3,16,Pierce,Washington,44,0
3/17/2020,3,17,Pierce,Washington,44,0
3/18/2020,3,18,Pierce,Washington,56,1
3/19/2020,3,19,Pierce,Washington,75,1
